file_name,signal_mean,signal_std,signal_skew,signal_kurtosis,zcr_mean,zcr_std,rmse_mean,rmse_std,spectral_contrast_1_mean,spectral_contrast_2_mean,spectral_contrast_3_mean,spectral_contrast_4_mean,spectral_contrast_5_mean,spectral_contrast_6_mean,spectral_contrast_7_mean,spectral_contrast_1_std,spectral_contrast_2_std,spectral_contrast_3_std,spectral_contrast_4_std,spectral_contrast_5_std,spectral_contrast_6_std,spectral_contrast_7_std,mfccs_1_mean,mfccs_2_mean,mfccs_3_mean,mfccs_4_mean,mfccs_5_mean,mfccs_6_mean,mfccs_7_mean,mfccs_8_mean,mfccs_9_mean,mfccs_10_mean,mfccs_11_mean,mfccs_12_mean,mfccs_13_mean,mfccs_14_mean,mfccs_15_mean,mfccs_16_mean,mfccs_17_mean,mfccs_18_mean,mfccs_19_mean,mfccs_20_mean,mfccs_1_std,mfccs_2_std,mfccs_3_std,mfccs_4_std,mfccs_5_std,mfccs_6_std,mfccs_7_std,mfccs_8_std,mfccs_9_std,mfccs_10_std,mfccs_11_std,mfccs_12_std,mfccs_13_std,mfccs_14_std,mfccs_15_std,mfccs_16_std,mfccs_17_std,mfccs_18_std,mfccs_19_std,mfccs_20_std
673_Rhythm_blues.wav,0.098,0.123,0.985,-0.028,0.101,0.031,0.122,0.016,29.776,16.189,18.349,17.204,16.769,19.412,35.775,5.999,4.085,3.982,3.362,2.458,2.283,5.156,-84.062,90.32,-29.681,42.796,-1.31,9.828,1.867,4.082,-8.661,4.917,-6.195,-0.542,-4.83,-2.947,-3.446,-1.554,-15.228,-0.722,-8.538,-6.845,20.422,19.041,16.994,13.253,9.144,8.495,8.031,7.422,7.011,8.4,6.353,6.474,6.254,6.332,5.526,5.494,5.379,5.746,5.709,5.87
673_Rhythm_blues.wav,0.098,0.123,0.985,-0.028,0.101,0.031,0.122,0.016,29.776,16.189,18.349,17.204,16.769,19.412,35.775,5.999,4.085,3.982,3.362,2.458,2.283,5.156,-84.062,90.32,-29.681,42.796,-1.31,9.828,1.867,4.082,-8.661,4.917,-6.195,-0.542,-4.83,-2.947,-3.446,-1.554,-15.228,-0.722,-8.538,-6.845,20.422,19.041,16.994,13.253,9.144,8.495,8.031,7.422,7.011,8.4,6.353,6.474,6.254,6.332,5.526,5.494,5.379,5.746,5.709,5.87
676_Techno.wav,0.144,0.19,1.404,0.891,0.109,0.055,0.175,0.074,19.585,13.961,17.985,19.305,20.77,18.5,61.974,5.174,4.214,4.561,4.075,4.131,2.529,3.583,-65.546,60.628,6.579,33.715,1.068,25.534,-3.392,14.514,-3.494,13.428,-6.083,16.871,0.844,20.519,0.592,7.136,-14.718,2.684,-6.754,10.531,33.826,14.803,10.485,7.727,5.062,5.921,5.851,5.661,7.997,7.125,6.854,5.875,7.716,8.104,7.194,4.651,6.0,5.827,5.25,5.825
677_Rhythm_blues.wav,0.218,0.298,1.508,1.298,0.256,0.059,0.283,0.093,16.871,14.607,18.959,20.022,19.507,18.518,35.85,4.72,4.255,4.274,3.947,3.524,3.073,2.565,20.128,21.459,-20.397,32.631,-13.507,9.743,2.257,9.259,-4.022,9.305,-7.082,6.529,-3.188,13.425,7.15,15.533,4.336,6.918,0.12,8.538,40.843,19.329,16.392,11.466,9.894,10.69,9.043,9.184,8.134,9.308,6.77,7.545,8.175,8.291,8.669,8.119,9.366,9.126,9.146,8.167
678_Rhythm_blues.wav,0.173,0.219,1.123,0.245,0.145,0.031,0.216,0.038,25.043,13.319,17.174,17.565,17.259,17.152,38.915,3.955,3.535,3.897,3.023,2.38,2.078,3.867,-5.57,96.881,-50.992,30.446,-31.661,12.46,-17.56,9.65,-10.98,-7.108,-10.074,-7.15,-10.006,-9.255,-11.804,-5.69,-13.214,0.564,-3.67,5.13,23.982,17.016,17.068,9.805,10.43,10.737,9.207,6.265,8.6,7.594,7.983,6.443,6.625,6.362,5.573,6.308,5.409,5.472,6.952,7.146
679_Rhythm_blues.wav,0.15,0.19,1.154,0.293,0.074,0.03,0.188,0.029,19.575,15.219,17.11,15.805,15.855,16.976,30.853,5.173,3.61,4.087,3.413,2.992,1.951,2.076,-60.703,93.092,3.848,44.455,15.101,14.258,4.863,3.847,-1.902,2.74,-2.773,3.176,-4.146,-0.004,-5.525,-0.959,-5.256,-0.897,-4.856,-1.583,31.783,16.273,13.102,9.596,7.755,5.967,5.639,6.061,5.32,4.903,4.465,4.32,4.21,4.908,5.168,5.327,4.884,4.203,4.453,4.141
680_Pop_music.wav,0.672,0.696,-0.831,-1.479,0.08,0.035,0.715,0.045,15.793,12.665,14.955,17.745,16.784,23.933,33.87,3.516,3.614,4.138,4.141,3.322,2.445,3.619,60.519,144.614,-66.651,28.276,5.872,-6.371,12.967,5.182,-14.389,15.294,-4.812,6.916,3.654,-2.536,-2.358,5.501,-5.281,8.218,-1.058,-1.363,29.779,44.61,9.412,6.524,7.718,9.791,7.968,6.149,8.226,7.417,8.555,7.14,6.886,5.495,5.666,6.042,6.084,5.884,6.639,6.63
681_Vocal.wav,0.06,0.093,3.489,10.98,0.088,0.039,0.081,0.046,22.535,13.359,16.654,16.613,17.347,18.983,32.782,5.458,3.611,4.514,3.87,3.909,5.615,2.211,-162.514,129.827,-36.06,28.009,-8.6,-0.687,-2.976,1.083,1.959,4.054,-8.42,1.626,-5.775,4.056,-6.485,-0.901,0.251,5.693,-0.755,3.639,60.74,33.965,34.52,16.838,12.48,16.161,12.013,11.372,8.836,8.173,7.436,7.748,8.007,5.971,7.346,7.455,8.045,7.599,8.255,8.742
682_Techno.wav,0.11,0.146,1.436,1.05,0.11,0.057,0.138,0.047,20.932,13.48,16.145,16.89,16.896,16.078,35.983,4.76,3.64,3.982,3.112,2.576,1.981,1.954,-75.988,101.665,4.908,10.445,-11.203,3.151,-21.126,5.348,-8.616,10.727,-5.219,7.129,-5.175,5.442,-4.105,4.008,-4.081,6.028,1.09,8.478,37.23,26.18,17.933,14.474,12.219,9.554,8.072,8.793,6.661,8.954,8.029,7.399,7.286,6.634,6.54,5.29,4.603,5.526,6.927,6.26
684_Vocal.wav,0.275,0.342,0.832,-0.261,0.032,0.011,0.335,0.064,26.909,16.31,19.325,18.977,19.741,19.495,34.101,5.292,4.33,3.464,3.275,4.881,3.516,2.232,-123.485,162.635,24.022,17.436,-12.048,2.77,-14.492,-8.307,-20.226,-4.164,-10.984,-2.699,-12.783,-9.698,-11.353,-8.188,-15.438,-5.123,-12.452,-10.456,23.703,19.54,15.252,13.859,14.985,9.469,10.183,7.496,8.673,7.09,7.454,6.366,5.385,6.648,6.605,7.298,6.882,6.356,6.557,5.586
686_Rhythm_blues.wav,0.133,0.167,1.048,0.103,0.203,0.073,0.166,0.023,22.374,13.5,17.045,16.121,16.581,16.189,32.256,4.174,3.956,4.432,3.176,3.072,2.814,3.234,-12.945,44.776,7.508,23.768,13.22,9.114,-2.391,1.668,-5.729,3.084,-2.782,4.823,-1.515,1.731,-2.017,1.757,0.732,4.082,-3.722,3.197,24.191,16.214,13.232,12.437,7.631,9.541,6.985,6.501,6.63,6.9,5.987,5.648,7.012,7.031,6.421,7.511,7.068,6.782,6.22,6.094
687_Reggae.wav,0.169,0.221,1.268,0.644,0.159,0.076,0.216,0.048,19.939,15.835,17.406,16.569,16.553,17.423,32.039,5.415,4.34,4.115,3.414,2.608,3.154,2.347,-8.436,69.277,-13.191,5.112,-12.957,-3.91,-9.561,2.391,-16.921,2.036,-7.989,-5.384,-7.187,-5.208,-7.836,-0.308,-8.813,-1.585,-5.514,-4.254,44.323,22.604,28.016,15.101,16.548,10.743,12.448,8.738,9.199,8.407,8.306,7.358,7.445,8.793,6.481,6.195,6.352,6.7,6.429,5.788
688_Pop_music.wav,0.144,0.18,1.212,0.438,0.148,0.075,0.178,0.027,21.803,12.356,15.306,16.785,16.652,17.741,35.074,5.582,3.906,4.136,3.812,2.661,1.906,2.714,-43.857,80.827,-22.913,32.284,-18.67,17.147,-2.846,9.433,6.743,0.638,11.34,-5.819,8.237,-5.902,-0.537,1.855,-9.939,2.085,-3.962,4.886,32.299,40.533,29.645,23.995,11.358,17.419,7.271,7.903,9.236,7.699,8.28,6.411,6.948,5.353,6.189,5.818,5.382,4.454,5.027,6.498
690_Rhythm_blues.wav,0.113,0.148,0.793,-0.018,0.064,0.05,0.135,0.061,20.434,14.836,18.142,17.311,17.619,16.914,33.698,5.827,4.206,4.424,3.852,2.612,1.968,3.302,-169.126,71.572,11.655,30.538,11.508,20.987,6.815,20.597,-0.613,6.812,-0.433,13.558,1.696,3.669,5.921,10.855,-0.619,5.113,0.317,1.736,53.566,26.0,21.412,26.261,20.962,11.997,12.261,11.555,10.72,9.902,9.864,10.583,8.846,10.163,7.945,6.96,7.674,7.649,6.846,7.89
691_Pop_music.wav,0.047,0.079,2.11,4.189,0.038,0.021,0.063,0.047,17.946,18.112,18.656,17.93,16.727,16.764,32.241,4.836,6.493,5.31,3.886,3.394,3.325,1.729,-291.521,90.125,18.944,35.77,17.754,19.985,9.302,9.505,1.741,9.502,1.847,8.832,-1.61,4.722,-3.825,0.094,-2.654,1.868,-3.619,-1.223,53.303,24.036,11.921,7.708,7.577,8.218,7.191,7.562,6.731,5.692,5.522,6.956,6.945,7.416,6.912,5.706,4.151,4.983,5.108,6.13
692_Rock_music.wav,0.189,0.238,0.999,0.021,0.053,0.034,0.229,0.062,18.875,13.694,14.674,16.376,18.767,18.866,34.027,4.046,3.758,3.355,3.054,2.398,2.212,2.696,-72.212,109.718,-10.998,24.963,24.356,22.06,5.569,7.693,-1.092,12.314,-0.222,14.668,-1.394,3.165,-0.054,1.341,-4.881,3.516,1.515,0.691,32.225,15.652,17.109,10.398,12.38,9.337,8.344,9.518,5.868,6.833,5.342,5.245,5.647,6.56,6.51,4.431,5.907,5.194,4.792,4.399
693_Reggae.wav,0.125,0.183,1.44,1.622,0.131,0.06,0.156,0.095,18.909,14.467,17.776,18.54,19.736,19.194,35.772,7.014,4.256,5.048,5.003,4.604,4.097,4.596,-137.844,83.468,-59.264,5.869,-9.416,7.923,-10.249,4.693,-5.063,1.88,0.971,2.847,-4.561,3.171,-6.543,5.677,-1.44,0.516,-4.732,1.508,97.522,35.928,44.744,28.336,18.598,17.194,17.793,11.217,10.479,10.71,10.823,7.28,8.889,7.977,8.794,9.458,10.615,9.246,8.683,8.159
695_Pop_music.wav,0.296,0.367,0.787,-0.32,0.131,0.024,0.364,0.045,21.454,12.849,15.62,14.836,15.423,16.399,31.238,4.372,3.675,3.561,2.369,1.947,2.007,1.55,63.675,74.661,-18.131,19.923,-1.007,9.235,5.992,8.938,2.598,13.741,4.349,12.163,-4.509,-0.752,-1.605,9.159,-4.522,-1.259,-0.375,4.981,15.665,11.956,11.845,10.347,8.551,6.195,7.876,6.602,5.516,6.695,5.938,7.145,7.046,6.509,5.613,5.811,5.246,5.258,5.176,5.049
697_Pop_music.wav,0.19,0.243,1.166,0.349,0.085,0.041,0.238,0.053,22.427,16.443,18.063,18.622,18.762,18.456,33.786,5.038,4.277,4.171,3.169,3.583,3.328,5.099,-28.492,105.266,-4.632,24.934,-8.482,12.911,2.152,8.703,-4.761,2.311,-2.069,1.181,-5.897,-0.908,-4.758,-2.83,-10.825,-2.423,-6.202,-2.118,32.417,30.46,13.563,14.649,10.347,8.509,7.728,7.56,6.984,6.81,6.666,7.262,5.546,6.707,6.554,5.154,5.461,5.765,5.017,5.959
698_Vocal.wav,0.187,0.219,-0.023,-1.175,0.08,0.028,0.215,0.041,17.093,14.661,17.913,17.171,17.954,18.693,33.627,5.748,3.935,4.21,3.454,2.851,2.235,1.708,-43.794,114.418,-34.493,30.155,-9.638,-1.538,-11.688,-2.3,-11.018,0.594,-11.287,1.452,-1.383,0.643,-9.23,-0.969,-5.572,3.707,0.518,5.528,24.797,12.785,12.023,8.803,8.924,8.358,7.74,9.242,8.635,7.161,8.854,6.329,6.022,6.077,6.269,6.43,5.703,6.45,7.226,7.819
700_Rhythm_blues.wav,0.042,0.058,1.484,1.374,0.07,0.063,0.053,0.023,16.171,17.283,20.194,17.807,17.795,16.561,31.973,4.681,5.495,6.233,5.339,3.893,2.507,2.35,-255.69,104.744,24.832,19.407,5.035,11.943,-2.361,7.292,-4.569,-0.495,2.321,8.135,-5.817,7.966,-3.501,3.38,-2.333,3.261,-0.743,1.882,59.567,38.341,22.791,22.581,22.154,14.331,15.39,11.61,13.396,9.994,10.765,8.209,7.55,7.61,7.312,6.061,6.695,6.523,6.367,6.098
701_Rock_music.wav,0.086,0.109,1.144,0.279,0.223,0.032,0.109,0.014,17.185,13.196,16.016,17.85,15.664,17.762,36.215,3.666,3.639,3.218,3.323,2.138,1.89,3.815,-36.962,56.494,-14.882,46.178,-14.565,1.122,-6.547,5.319,-3.395,0.141,-17.212,4.203,-4.061,3.617,-7.615,-0.826,-3.649,-3.708,-6.176,-2.407,17.604,12.893,7.653,6.759,4.387,4.793,5.043,5.153,4.774,4.128,4.738,4.44,4.451,4.43,3.901,4.227,3.724,3.741,3.781,3.907
702_Pop_music.wav,0.013,0.019,2.514,4.838,0.086,0.048,0.017,0.009,19.01,13.131,16.268,15.542,16.416,17.368,30.792,4.442,4.176,4.522,3.148,2.739,3.166,3.136,-310.302,104.634,-11.13,32.253,9.757,4.298,-5.898,2.651,-4.945,8.901,2.848,8.801,0.123,5.62,-1.042,7.243,-0.109,4.112,-0.153,3.21,50.843,33.658,24.209,18.173,16.096,13.947,11.636,11.165,10.09,9.529,10.168,8.447,6.863,7.022,6.201,5.118,6.51,6.18,5.273,4.751
703_Rhythm_blues.wav,0.224,0.269,0.71,-0.528,0.044,0.027,0.262,0.06,24.949,17.052,21.292,18.426,20.322,17.062,33.217,5.544,4.487,4.911,4.353,4.293,2.849,2.831,-113.061,71.622,33.76,37.085,15.872,19.659,-1.261,13.634,-0.102,3.032,2.952,7.335,-3.781,7.139,4.661,4.802,-5.3,7.166,0.533,-2.249,68.535,34.104,36.276,24.133,15.549,10.31,11.519,12.186,13.155,9.355,8.691,7.664,7.321,7.118,6.977,6.712,9.205,6.69,5.293,6.437
705_Techno.wav,0.261,0.32,0.567,-0.599,0.015,0.019,0.306,0.094,23.591,16.316,16.718,16.817,17.405,13.868,30.756,5.366,5.458,5.51,5.227,6.811,4.436,2.538,-266.237,138.575,77.891,42.777,24.339,21.89,12.702,12.231,3.727,6.129,1.321,3.769,-0.111,1.398,-1.073,2.631,-3.677,-4.34,-4.836,3.7,89.883,40.083,21.183,11.013,10.254,7.295,7.12,5.595,5.74,4.182,5.46,3.659,5.242,5.457,7.17,6.988,9.348,7.812,7.32,8.358
707_Hip_hop_music.wav,0.18,0.24,1.403,0.997,0.117,0.057,0.231,0.066,15.104,15.805,18.923,18.821,17.402,17.32,32.995,4.695,4.296,4.272,3.536,3.106,2.628,2.627,-22.723,82.285,-4.097,27.909,-10.647,5.196,-11.696,3.869,-3.214,-1.71,-5.769,4.247,-3.139,2.534,1.373,-3.084,-3.812,1.482,-10.971,0.554,53.573,29.3,19.735,17.491,18.021,11.1,11.295,10.869,10.585,10.209,7.549,8.399,10.343,7.108,6.895,7.68,8.246,7.201,6.761,6.141
710_Rock_music.wav,0.132,0.164,0.973,-0.049,0.062,0.019,0.163,0.022,15.598,16.526,17.845,25.544,26.393,24.177,32.915,3.389,4.456,4.508,6.441,5.844,5.438,1.842,-101.509,95.64,19.884,36.585,-0.166,10.184,5.803,18.94,8.602,14.144,-5.139,2.363,-10.339,1.712,-2.753,3.861,-2.467,4.068,-5.505,-0.866,29.037,19.639,14.101,11.1,8.588,8.48,9.515,10.601,10.456,7.67,10.467,11.231,9.514,10.151,7.939,6.968,6.68,7.294,7.81,8.495
711_Pop_music.wav,0.173,0.233,1.202,0.632,0.04,0.044,0.213,0.094,18.066,15.562,18.69,21.578,17.612,16.925,35.487,5.713,4.45,4.742,5.215,3.735,3.643,5.976,-185.348,144.403,40.71,34.058,-1.941,-2.312,-4.579,6.279,0.873,5.352,-3.117,-0.287,-3.446,-0.161,-3.654,-0.559,-5.981,4.834,2.561,-0.5,86.291,55.979,28.637,24.556,12.046,15.519,9.537,10.934,11.746,9.346,9.488,9.286,9.568,8.156,7.459,6.951,8.063,6.643,6.434,7.952
714_Vocal.wav,0.097,0.121,0.698,-0.432,0.101,0.016,0.119,0.02,27.675,14.802,17.451,18.188,18.124,18.053,36.258,4.933,3.846,3.738,3.391,2.658,2.052,2.336,-82.213,103.795,-24.71,-2.179,-19.255,0.46,-9.688,-11.467,-19.896,0.571,-2.73,-2.058,-14.074,1.992,-3.735,1.534,-10.172,-0.313,-5.55,3.014,28.046,12.297,14.372,10.635,7.948,7.832,7.258,6.581,8.038,5.687,6.002,6.405,5.612,6.538,8.421,6.892,6.598,7.21,6.32,5.791
715_Rhythm_blues.wav,0.262,0.352,1.158,0.526,0.062,0.097,0.322,0.144,21.794,15.398,17.623,17.746,20.175,23.224,34.044,5.523,4.929,4.873,4.862,5.919,8.998,3.561,-93.944,131.247,4.823,23.42,3.791,10.31,-0.669,5.762,0.979,-0.576,-6.349,6.612,-5.402,0.298,-0.941,-1.565,-3.887,1.529,-4.966,-3.8,89.141,49.816,25.931,18.512,15.599,14.104,14.492,12.952,10.402,11.775,9.778,10.135,10.377,8.776,7.644,7.297,7.325,6.67,8.12,7.956
716_Rhythm_blues.wav,0.166,0.207,0.857,-0.203,0.093,0.045,0.204,0.036,16.563,14.52,18.805,19.56,17.659,21.814,56.806,4.424,4.05,4.103,4.243,3.423,6.492,5.214,-60.396,99.618,-11.157,33.524,-3.763,11.719,6.464,13.015,-6.28,6.283,-7.453,12.529,8.066,10.358,1.087,2.819,-9.536,-0.876,-0.383,8.156,36.907,28.271,20.001,22.892,14.749,10.861,7.814,8.893,6.709,6.515,9.126,7.686,8.135,9.742,10.852,9.712,8.645,7.684,8.161,8.183
717_Pop_music.wav,0.077,0.104,1.666,1.687,0.067,0.033,0.099,0.032,22.148,15.392,19.975,20.434,20.206,20.397,43.411,5.422,4.106,4.816,4.355,4.169,4.343,8.01,-168.496,122.075,11.569,24.78,-7.336,13.123,-13.826,7.365,-10.807,4.045,-6.92,1.933,-7.688,3.691,-6.449,-0.994,-4.806,-3.612,-3.983,-1.66,55.137,26.33,22.617,16.637,15.178,11.011,14.933,10.005,9.459,8.517,9.351,7.91,8.038,8.345,8.032,7.951,6.308,6.912,6.351,7.655
719_Pop_music.wav,0.108,0.158,2.069,3.262,0.134,0.104,0.137,0.08,17.959,18.177,19.622,17.249,17.711,17.256,30.335,4.744,6.05,5.973,4.142,3.212,3.302,2.393,-115.046,51.984,6.954,32.509,10.948,7.25,4.555,7.409,7.684,7.747,5.045,6.762,0.624,4.995,-2.409,4.998,-4.194,2.742,-4.251,3.928,65.039,30.007,24.655,17.481,15.281,16.371,11.699,10.383,10.718,9.769,8.016,8.073,7.213,6.282,7.226,6.826,6.947,7.019,6.905,6.913
720_Vocal.wav,0.157,0.205,1.203,0.542,0.135,0.033,0.194,0.068,17.563,15.146,21.643,23.352,24.673,31.946,41.145,5.565,3.967,3.911,3.669,3.966,6.601,8.036,-71.847,80.518,-34.008,-17.151,9.454,-4.646,12.776,-3.14,-19.068,12.573,-16.573,2.287,-7.657,7.355,-4.802,0.744,-15.243,-0.059,-11.885,-3.638,43.043,17.744,16.698,15.298,11.666,12.474,9.547,7.662,12.115,10.188,10.156,10.365,11.783,11.092,9.569,11.004,8.942,9.46,8.109,10.915
721_Hip_hop_music.wav,0.208,0.256,1.024,-0.099,0.077,0.051,0.247,0.069,26.801,15.611,17.981,16.239,16.513,15.922,31.335,5.03,5.003,4.37,3.255,3.271,2.619,2.753,-52.581,63.472,5.935,10.926,4.968,22.029,-1.725,11.351,-1.114,6.591,1.167,5.264,4.559,10.532,4.269,9.484,2.327,10.183,3.319,11.772,53.986,29.741,22.715,10.978,11.94,10.794,9.922,8.259,6.287,5.717,5.436,5.704,5.35,5.833,5.771,8.075,7.011,6.223,6.104,5.773
722_Techno.wav,0.457,0.548,0.274,-0.922,0.07,0.031,0.538,0.102,19.966,13.284,16.188,19.156,19.357,17.482,50.936,4.15,4.606,3.971,4.029,3.01,2.615,5.573,25.861,113.381,-22.173,24.401,3.087,18.608,-2.929,15.411,-3.334,14.289,-0.117,3.617,-11.323,6.82,-4.912,6.119,4.924,14.619,-0.29,-2.367,44.372,22.227,22.512,11.49,11.34,9.052,7.664,7.399,8.109,7.064,8.35,7.487,6.664,7.046,6.591,6.362,8.715,7.267,7.902,7.194
723_Techno.wav,0.236,0.29,0.848,-0.293,0.071,0.026,0.287,0.046,14.83,12.276,15.988,14.286,15.805,15.724,32.133,3.512,3.494,3.96,2.696,2.197,2.182,3.113,-7.677,84.732,23.623,21.274,11.075,21.512,4.938,9.403,1.274,3.81,-2.741,3.247,-3.059,4.361,1.607,6.715,0.649,5.974,-0.971,4.747,33.102,14.366,14.462,5.5,5.453,4.703,4.711,5.285,4.115,4.041,3.527,3.498,3.517,3.82,4.576,4.163,4.766,4.416,3.954,3.817
724_Rhythm_blues.wav,0.212,0.269,1.111,0.208,0.06,0.039,0.26,0.07,19.741,16.479,19.886,17.28,18.08,18.17,33.174,5.357,4.11,4.399,3.598,3.229,3.736,2.583,-61.031,100.243,4.394,32.94,12.435,10.05,-2.299,13.252,-9.508,10.727,-0.474,2.481,4.1,5.446,0.38,6.515,-1.105,5.73,0.723,4.265,40.543,24.031,15.247,12.744,11.249,11.884,9.41,9.173,10.386,8.105,6.59,6.976,7.21,6.12,7.262,6.967,7.436,8.218,7.745,6.589
725_Techno.wav,0.181,0.232,1.081,0.229,0.137,0.049,0.227,0.048,18.457,12.725,15.011,14.739,16.897,17.322,40.85,5.457,4.62,4.02,2.73,2.649,2.24,3.354,-12.958,104.533,-45.132,44.724,-16.232,19.801,-11.607,12.328,-8.588,10.455,-5.502,3.196,-4.692,3.672,-1.682,4.558,-4.814,1.423,-3.967,2.114,40.806,23.621,14.876,12.798,14.454,10.137,11.396,10.487,9.247,8.162,8.952,8.233,6.913,7.082,7.241,6.89,5.995,5.426,5.315,5.151
726_Pop_music.wav,0.159,0.203,1.245,0.442,0.114,0.026,0.197,0.046,22.647,15.519,18.518,18.712,21.019,19.016,33.447,5.158,4.466,5.376,4.031,3.756,3.655,2.314,-52.741,68.602,-11.704,50.527,20.838,6.195,-6.25,14.674,4.405,9.347,2.257,6.874,-5.113,1.412,-2.722,1.807,-2.189,1.417,-4.55,1.964,37.964,18.388,13.999,12.1,8.866,10.007,9.362,7.735,7.543,7.68,5.376,6.661,6.368,6.197,6.26,5.935,5.519,6.734,7.379,9.115
727_Pop_music.wav,0.083,0.105,1.043,0.119,0.093,0.038,0.102,0.026,19.02,16.329,20.63,20.113,19.918,24.634,37.34,5.211,3.719,4.249,3.535,3.271,5.1,5.36,-157.342,122.969,-26.111,13.919,-8.337,-21.582,-21.008,3.029,-28.575,9.81,-12.675,-8.377,3.045,-0.743,-17.552,5.205,-6.736,-4.876,-3.893,3.584,32.154,27.653,25.095,17.479,14.918,10.896,13.454,9.583,13.431,8.92,9.768,6.667,7.919,7.095,9.009,8.084,6.669,10.577,11.017,10.604
728_Rhythm_blues.wav,0.179,0.222,0.776,-0.339,0.071,0.038,0.22,0.03,17.412,14.255,18.123,17.549,21.871,19.059,39.088,4.42,3.672,3.854,3.145,3.568,3.389,8.276,-65.181,130.413,-3.942,17.198,11.139,16.469,-2.327,-4.278,-1.735,10.415,-3.464,0.128,-2.67,3.959,-3.109,1.966,-4.525,1.556,-2.7,4.081,41.373,35.003,16.996,15.055,10.755,13.875,9.779,7.334,7.969,7.808,7.207,7.831,7.239,7.125,5.804,6.039,5.334,6.897,5.864,8.658
729_Pop_music.wav,0.256,0.318,0.855,-0.23,0.1,0.049,0.314,0.048,21.842,16.115,19.83,19.234,19.482,20.803,31.914,4.969,3.86,3.887,3.009,3.231,4.838,3.613,3.805,93.427,4.265,14.783,11.06,-0.796,-3.271,5.493,-8.837,8.47,-8.847,0.627,-3.549,2.629,1.441,6.914,3.878,7.954,-2.129,6.896,40.212,26.185,18.13,13.169,10.032,8.589,9.081,7.449,7.298,6.787,7.377,6.845,5.849,7.238,6.662,6.223,6.925,6.508,8.072,7.436
731_Techno.wav,0.153,0.23,1.325,1.449,0.173,0.123,0.196,0.12,18.801,12.048,14.68,15.603,17.745,16.25,34.492,5.029,4.016,4.306,4.148,5.096,4.46,6.085,-115.034,49.21,-0.683,14.449,10.558,22.932,-3.599,10.922,2.573,13.637,0.641,1.549,-5.267,1.817,-0.234,3.348,-6.238,3.487,-5.069,1.386,118.279,36.308,23.018,21.229,23.047,17.421,17.476,13.684,13.071,12.684,11.376,9.617,10.546,9.212,7.163,8.772,8.181,7.495,6.915,6.792
733_Vocal.wav,0.113,0.181,2.611,6.091,0.118,0.04,0.154,0.095,24.525,13.076,15.767,15.965,16.843,42.344,31.211,5.739,4.342,4.827,3.737,3.528,8.655,2.948,-150.238,169.787,-81.589,12.59,20.914,-38.442,-5.167,0.239,-18.681,-7.142,-3.041,-10.778,-8.88,-1.432,-7.49,-6.65,-0.602,-8.512,-3.906,-0.096,42.823,23.257,24.149,20.291,21.725,14.533,13.803,12.021,8.712,9.189,9.52,7.052,6.858,7.605,6.573,5.911,6.576,5.712,5.492,5.328
735_Rock_music.wav,0.162,0.206,1.176,0.34,0.112,0.022,0.205,0.027,14.012,12.968,16.528,15.715,16.359,17.68,55.405,4.38,3.692,3.505,2.667,2.305,2.392,6.494,-23.855,111.338,-36.801,56.908,2.506,23.819,-12.597,20.297,-17.181,16.602,-7.559,8.984,-8.763,12.777,-3.796,7.516,-8.981,8.826,-5.226,8.609,20.879,13.15,13.066,11.654,9.382,7.469,5.914,5.12,5.947,5.272,4.632,5.153,4.818,5.655,4.914,4.336,4.554,4.165,5.039,3.964
737_Techno.wav,0.018,0.025,1.685,1.8,0.171,0.054,0.023,0.008,14.852,15.629,24.983,23.368,27.462,24.618,35.178,3.716,4.291,4.274,3.892,4.558,5.463,3.404,-284.049,83.436,-9.278,22.695,-6.298,8.519,-10.743,5.345,-4.82,7.026,-5.112,10.876,0.061,6.965,-1.069,1.705,-4.039,-0.831,-5.033,3.166,66.478,33.311,21.171,17.52,10.332,8.402,9.708,11.252,9.378,6.685,10.491,11.562,9.868,12.049,13.728,11.589,9.183,9.545,7.329,7.865
738_Rhythm_blues.wav,0.213,0.266,0.999,-0.006,0.129,0.027,0.265,0.031,17.394,13.174,15.24,16.051,15.443,16.741,30.874,4.919,3.364,3.572,3.513,2.338,2.256,1.868,25.437,76.54,-7.427,38.969,0.017,10.012,5.489,12.939,6.814,4.616,1.286,2.698,-5.004,3.44,-0.547,3.299,-3.41,1.378,-4.965,-0.892,17.492,9.97,11.351,11.768,9.914,6.864,7.728,7.739,5.343,6.074,5.112,4.965,5.014,4.648,4.936,4.427,4.666,4.945,4.661,4.569
740_Techno.wav,0.216,0.298,1.171,0.719,0.087,0.068,0.266,0.133,21.034,15.919,18.094,18.328,17.474,16.655,30.618,5.622,4.635,5.369,4.782,3.638,3.129,2.927,-86.623,86.291,12.263,21.513,6.003,16.153,3.834,5.582,1.549,2.278,-2.0,1.774,-1.875,2.495,-2.516,2.112,-3.427,2.521,-3.375,0.28,90.832,45.226,36.004,19.317,18.791,15.163,12.442,10.059,9.446,10.04,7.895,7.707,8.484,8.786,8.501,8.762,9.394,9.073,7.778,7.013
