url,start_time,end_time,class_label
-KebXg5Fl-A, 30.000, 40.000,Techno
-KglatHtj5Y, 300.000, 310.000,Rock_music
-KhNmS4z2is, 30.000, 40.000,Vocal
-Kjo0fWz5Ac, 30.000, 40.000,Rhythm_blues
-KmULz6mdsw, 70.000, 80.000,Vocal
-Kr33wsBdqY, 280.000, 290.000,Rock_music
-KrWVagrBKQ, 30.000, 40.000,Techno
-Kt9PWvpzjI, 30.000, 40.000,Rhythm_blues
-KxlRfl9nVg, 30.000, 40.000,Rhythm_blues
-Ky-AvKxWak, 30.000, 40.000,Rhythm_blues
-L-hF0PZqqg, 30.000, 40.000,Rhythm_blues
-L7UeEW2kwI, 30.000, 40.000,Rhythm_blues
-L7vvg2thg4, 120.000, 130.000,Techno
-L82tU42K2A, 30.000, 40.000,Pop_music
-L9wcWj8fBw, 30.000, 40.000,Rhythm_blues
-LAgvQWq1Pw, 30.000, 40.000,Rhythm_blues
-LBdsxhIEvo, 0.000, 10.000,Pop_music
-LGAN5gaIDU, 30.000, 40.000,Techno
-LJlLp-U-cU, 30.000, 40.000,Pop_music
-LPqyZoGnUc, 30.000, 40.000,Rhythm_blues
-LTES9d6dZY, 320.000, 330.000,Rock_music
-LUecU1iaMc, 30.000, 40.000,Rhythm_blues
-LVV-0cw9o8, 150.000, 160.000,Techno
-LWcD4ki4Bg, 30.000, 40.000,Rhythm_blues
-LZcuJ2GgMg, 30.000, 40.000,Techno
-L_r0JJnS3c, 0.000, 10.000,Rock_music
-Lc-gZqff_8, 180.000, 190.000,Vocal
-LdhrlAsT2Y, 30.000, 40.000,Rhythm_blues
-Le_6quySFM, 30.000, 40.000,Pop_music
-LiiV9py0Rg, 30.000, 40.000,Pop_music
-LjhmhhEnk4, 500.000, 510.000,Hip_hop_music
-LrG1y08aNU, 30.000, 40.000,Rhythm_blues
-LuXqy8EE8s, 30.000, 40.000,Rhythm_blues
-M4EGpX-rBQ, 60.000, 70.000,Reggae
-MFsykRgxhc, 380.000, 390.000,Pop_music
-MHn59YVSDc, 10.000, 20.000,Rock_music
-MMryww4Ae8, 170.000, 180.000,Rock_music
-MNToYiGN0Y, 0.000, 10.000,Hip_hop_music
-MQ01E2BfUg, 30.000, 40.000,Pop_music
-MTqgRUXkM8, 30.000, 40.000,Rhythm_blues
-Ma6m7JV8QQ, 30.000, 40.000,Vocal
-MeOL6zkF70, 30.000, 40.000,Rhythm_blues
-MkGyRdawJs, 30.000, 40.000,Rhythm_blues
-Mqz5TqiS30, 30.000, 40.000,Pop_music
-MrIGeGGk9M, 30.000, 40.000,Rhythm_blues
-MsZlS4iYT8, 30.000, 40.000,Pop_music
-N1NfFGvqro, 40.000, 50.000,Rock_music
-N1aO30Zkro, 70.000, 80.000,Pop_music
-N32-BcJ6vY, 30.000, 40.000,Rhythm_blues
-N33HYdhvxQ, 30.000, 40.000,Vocal
-N4lncAQErs, 10.000, 20.000,Rhythm_blues
-N72BYqbh9c, 10.000, 20.000,Hip_hop_music
-NAOt-ewNoU, 140.000, 150.000,Hip_hop_music
-NAdriL_z9U, 220.000, 230.000,Techno
-NBO7Vs8MPA, 30.000, 40.000,Pop_music
-NBWCcl1Zj0, 30.000, 40.000,Techno
-NCHgpnE7so, 30.000, 40.000,Techno
-ND_ke-F-3Y, 30.000, 40.000,Pop_music
-NFOubsmrN8, 30.000, 40.000,Vocal
-NGlee3U-go, 30.000, 40.000,Techno
-NH12W4EYtI, 30.000, 40.000,Pop_music
-NHM9gX207o, 30.000, 40.000,Techno
-NLmkyVH5So, 0.000, 10.000,Techno
-NN7iOqzbCk, 30.000, 40.000,Pop_music
-NNNgM_S4Z8, 30.000, 40.000,Techno
-NNdjuTIZm8, 30.000, 40.000,Rhythm_blues
-NPSM-6gf40, 30.000, 40.000,Rhythm_blues
-NRf5NDwvII, 30.000, 40.000,Techno
-NUczwEy7x0, 0.000, 10.000,Pop_music
-NV8MgQ4xjk, 30.000, 40.000,Techno
-NaOaYlV3WI, 30.000, 40.000,Vocal
-NfP6L1mFs4, 30.000, 40.000,Techno
-Ngj0Zc5ank, 30.000, 40.000,Techno
-NjywMzlbrg, 30.000, 40.000,Pop_music
-Nl-QkhCuBc, 30.000, 40.000,Pop_music
-Nl-snsfJJw, 30.000, 40.000,Techno
-NmbqDIKsNU, 30.000, 40.000,Pop_music
-Nsrv1OzHrw, 27.000, 37.000,Rhythm_blues
-Ntwpbws9rA, 30.000, 40.000,Techno
-NwtWbilZ9Q, 30.000, 40.000,Techno
-O1t4n-J_fM, 30.000, 40.000,Techno
-O54ElLyRTU, 30.000, 40.000,Rhythm_blues
-O5MO1wAbEE, 300.000, 310.000,Techno
-O5asJccqPg, 100.000, 110.000,Pop_music
-O6DR92vEMA, 30.000, 40.000,Pop_music
-O6biJBtcaY, 30.000, 40.000,Pop_music
-O7Du6Gx49U, 60.000, 70.000,Rock_music
-O9-l69ijf0, 30.000, 40.000,Techno
-O9OOKTj8ds, 50.000, 60.000,Techno
-ODypvXtWbw, 370.000, 380.000,Rock_music
-OGS2Wyh9jI, 240.000, 250.000,Rock_music
-OHLTfecRyE, 30.000, 40.000,Rhythm_blues
-OI0_1roORk, 80.000, 90.000,Rock_music
-OI4Y5zatSE, 30.000, 40.000,Pop_music
-ONl2WM87kI, 30.000, 40.000,Rhythm_blues
-OOzHCiwszc, 30.000, 40.000,Techno
-OSI-8gynxg, 180.000, 190.000,Rock_music
-OT5WhqrVwU, 30.000, 40.000,Techno
-OWjO1T6w2c, 30.000, 40.000,Rhythm_blues
-OYVTvZtg-0, 23.000, 33.000,Rhythm_blues
-OYwaV9gykw, 30.000, 40.000,Pop_music
-Oam8KWU3oE, 30.000, 40.000,Techno
-Oh82ZM2Syc, 30.000, 40.000,Rhythm_blues
-Oiu9_FjpsQ, 380.000, 390.000,Hip_hop_music
-OlJijgCteE, 30.000, 40.000,Techno
-Ou3L5DRf44, 30.000, 40.000,Pop_music
-OwoOIYsIXY, 170.000, 180.000,Rock_music
-Oxn5KS1jew, 30.000, 40.000,Rhythm_blues
-OyoOJxJRU0, 0.000, 10.000,Pop_music
-P-bC2zCGYY, 30.000, 40.000,Pop_music
-P-beBXosMI, 10.000, 20.000,Pop_music
-P-cOAfvooo, 130.000, 140.000,Rock_music
-P0NxgySXcY, 30.000, 40.000,Rhythm_blues
-P4sWCflm9Y, 30.000, 40.000,Rhythm_blues
-P7HjGGJS3g, 30.000, 40.000,Pop_music
-P8x0ACPQGk, 100.000, 110.000,Pop_music
-PFTUecgKik, 290.000, 300.000,Rock_music
-PHzGrzqA2M, 30.000, 40.000,Techno
-PItZIUlZn4, 50.000, 60.000,Pop_music
-PKQjg3_4UE, 30.000, 40.000,Pop_music
-PLBe5-7NFQ, 30.000, 40.000,Rhythm_blues
-PLZPvOcQ2w, 30.000, 40.000,Techno
-PN8_mDiLEg, 30.000, 40.000,Rhythm_blues
-PSukZ2aIzs, 150.000, 160.000,Reggae
-PSuvXcB-7g, 30.000, 40.000,Rhythm_blues
-PV2AEsNyfI, 100.000, 110.000,Reggae
-PV911dinwk, 220.000, 230.000,Vocal
-PXjOD9SjVY, 30.000, 40.000,Rhythm_blues
-PXvP8k_zxw, 0.000, 10.000,Techno
-PZPmNm8m-Q, 40.000, 50.000,Pop_music
-PZkT0NqWUQ, 30.000, 40.000,Techno
-PgzFkJsRpg, 30.000, 40.000,Rhythm_blues
-PoYb_DuZ5c, 560.000, 570.000,Rock_music
-Pqri14fAYU, 30.000, 40.000,Pop_music
-Prz-HdB3So, 30.000, 40.000,Techno
-Ps54nn-qCo, 30.000, 40.000,Techno
-PsdAttGfWQ, 30.000, 40.000,Rhythm_blues
-PzaoOHB16s, 19.000, 29.000,Vocal
-Q2n7TzOwLk, 30.000, 40.000,Pop_music
-Q3Z4MDOn_o, 110.000, 120.000,Hip_hop_music
-Q4WUeov6XM, 30.000, 40.000,Techno
-Q78KvYSEJU, 30.000, 40.000,Rhythm_blues
-QI9BIwaEMc, 220.000, 230.000,Vocal
-QL39OmBIqw, 150.000, 160.000,Rock_music
-QLK1QNkPUo, 510.000, 520.000,Pop_music
-QOBTM1GeeY, 180.000, 190.000,Vocal
-QOMSSBE_Ew, 30.000, 40.000,Rhythm_blues
-QWxX7ZGnXE, 30.000, 40.000,Rhythm_blues
-QYj7LU35IA, 190.000, 200.000,Rock_music
-QbRfi2BStc, 30.000, 40.000,Pop_music
-QhcKN8QZCo, 30.000, 40.000,Rhythm_blues
-QhpFJEzuEg, 30.000, 40.000,Techno
-QiU_NzJMuQ, 30.000, 40.000,Hip_hop_music
-Qkr7gj5Y8k, 30.000, 40.000,Techno
-QmozZlaa5Q, 20.000, 30.000,Techno
-Qna880F2fY, 160.000, 170.000,Techno
-Qo5p3YzXic, 30.000, 40.000,Techno
-Qu6nZwi6SA, 30.000, 40.000,Techno
-QvvvMYxQRE, 40.000, 50.000,Techno
-QwPvZdumeM, 60.000, 70.000,Hip_hop_music
-Qy3AYbud88, 130.000, 140.000,Pop_music
-Qzgd_KsJjw, 130.000, 140.000,Pop_music
-R-B-Di5qdE, 30.000, 40.000,Pop_music
-R015Y_4MHU, 100.000, 110.000,Hip_hop_music
-R0g4-t3_eU, 30.000, 40.000,Pop_music
-R4yzRm0KNU, 30.000, 40.000,Techno
-R6PNKBfI50, 30.000, 40.000,Pop_music
-R6nvbuIBsI, 30.000, 40.000,Rhythm_blues
-RArgO2DdSA, 30.000, 40.000,Rhythm_blues
-RCdod3rSAA, 30.000, 40.000,Hip_hop_music
-RCzdi2IMsg, 50.000, 60.000,Rock_music
-RFUAebI-QU, 100.000, 110.000,Rhythm_blues
-RHemQtn1r0, 130.000, 140.000,Pop_music
-RITMDTk_RM, 30.000, 40.000,Pop_music
-RIhC1fJU80, 30.000, 40.000,Rhythm_blues
-RJLn1ohHj0, 90.000, 100.000,Pop_music
-RLJUAYlw5c, 30.000, 40.000,Pop_music
-ROzanhjyFE, 30.000, 40.000,Techno
-RP1_eoP7d8, 30.000, 40.000,Rhythm_blues
-RPlBmmTcZs, 30.000, 40.000,Rhythm_blues
-RTEd4mXOmY, 30.000, 40.000,Rhythm_blues
-RTIZIPI01A, 20.000, 30.000,Pop_music
-RTkyfdXVik, 560.000, 570.000,Vocal
-RZX_W_5BDI, 30.000, 40.000,Techno
-RZqxBZd-2M, 100.000, 110.000,Pop_music
-Rc-SX4mg6I, 30.000, 40.000,Vocal
-ReCJBC9kKE, 30.000, 40.000,Rhythm_blues
-Rh-NfRHldA, 30.000, 40.000,Rhythm_blues
-RjbQMdihU0, 70.000, 80.000,Reggae
-RnFWTFTu1o, 30.000, 40.000,Pop_music
-RoG1knbkos, 30.000, 40.000,Techno
-Rp76oVVg3U, 30.000, 40.000,Rhythm_blues
-RvdfRgqiY0, 30.000, 40.000,Pop_music
-Rw-pms6LRA, 30.000, 40.000,Rock_music
-RwMAsLRaGA, 90.000, 100.000,Reggae
-RxnXj-5KXM, 50.000, 60.000,Pop_music
-S12Dehocnk, 30.000, 40.000,Pop_music
-S28mCnaHvc, 180.000, 190.000,Rock_music
-S3Y7RHx1uk, 30.000, 40.000,Pop_music
-S4M8XkLJLg, 210.000, 220.000,Vocal
-S6YQocfH9M, 140.000, 150.000,Rock_music
-S8yRMGv7H4, 30.000, 40.000,Rhythm_blues
-SCO4Y8aKng, 180.000, 190.000,Rock_music
-SD3ThrW_RA, 30.000, 40.000,Pop_music
-SEGV34yhUM, 30.000, 40.000,Rhythm_blues
-SFQ4NPM17k, 120.000, 130.000,Hip_hop_music
-SGZ_fEOR_s, 60.000, 70.000,Techno
-SVlyMwof0k, 30.000, 40.000,Techno
-SXTGRtucBU, 30.000, 40.000,Hip_hop_music
-SZt0xdspOU, 30.000, 40.000,Rhythm_blues
-SaGu3Rv89M, 140.000, 150.000,Hip_hop_music
-SbRQeOdwU4, 130.000, 140.000,Rock_music
-ShiLnubDqw, 30.000, 40.000,Pop_music
-Si7WJgYSps, 30.000, 40.000,Rhythm_blues
-SjXkwWDKAs, 0.000, 10.000,Rock_music
-SmEojWLcOk, 30.000, 40.000,Vocal
-Sxfb1SP5wY, 30.000, 40.000,Rhythm_blues
-Sy1yDFxv4Q, 30.000, 40.000,Rhythm_blues
-T-TgULgAVs, 30.000, 40.000,Pop_music
-T-wDS3UeE0, 30.000, 40.000,Pop_music
-T2qqo6Siyc, 30.000, 40.000,Pop_music
-T3WOzugDGM, 110.000, 120.000,Vocal
-T4w0z3Zre8, 70.000, 80.000,Hip_hop_music
-T6-5qjd_Ag, 30.000, 40.000,Techno
-T6K5i3kuzE, 30.000, 40.000,Techno
-TACPur7-bA, 70.000, 80.000,Rhythm_blues
-TAbSb26Xpw, 21.000, 31.000,Techno
-TDZIcfEEmw, 30.000, 40.000,Pop_music
-TFnCVWfB2Y, 30.000, 40.000,Pop_music
-TGAU410UOA, 30.000, 40.000,Rhythm_blues
-TPy8eOOgrE, 50.000, 60.000,Pop_music
-TTpc9ykb_g, 130.000, 140.000,Pop_music
-TTugZ7e1ss, 20.000, 30.000,Techno
-TU6Yqf14Aw, 30.000, 40.000,Pop_music
-TWbf1Y07n0, 30.000, 40.000,Vocal
-TXRFD-ONJI, 190.000, 200.000,Pop_music
-TYgwMNl2BY, 80.000, 90.000,Rock_music
-TZbBCuHiug, 30.000, 40.000,Techno
-TZragmwtiE, 30.000, 40.000,Techno
-T_ZH_RMrgE, 30.000, 40.000,Rhythm_blues
-TdKFIt-tlY, 210.000, 220.000,Rock_music
-TekwOqqJOA, 10.000, 20.000,Techno
-TgA7VncuDA, 30.000, 40.000,Pop_music
-ThLXEWyG6k, 30.000, 40.000,Vocal
-ThMFkl3X6Q, 30.000, 40.000,Techno
-TiI6_zR60s, 30.000, 40.000,Rhythm_blues
-TjLX31d-SQ, 30.000, 40.000,Pop_music
-Tjb_Tz2eHQ, 30.000, 40.000,Pop_music
-TnEt6XJZ20, 30.000, 40.000,Pop_music
-TnJ-nSaDU0, 30.000, 40.000,Hip_hop_music
-Tnw2qDk_1M, 40.000, 50.000,Techno
-TwxU2F6QVE, 40.000, 50.000,Reggae
-TxVQpVC72g, 20.000, 30.000,Techno
-Txh4WQM4Bg, 30.000, 40.000,Techno
-U29BLegELc, 240.000, 250.000,Rhythm_blues
-U4MKVjgGRY, 30.000, 40.000,Rhythm_blues
-U5U1vQxamg, 210.000, 220.000,Rock_music
-U7rwbgwLAI, 30.000, 40.000,Rhythm_blues
-UFqiHqgWhA, 10.000, 20.000,Rock_music
-UI-b76l9sU, 30.000, 40.000,Techno
-ULJMBjjim8, 30.000, 40.000,Pop_music
-ULsQE36QnY, 30.000, 40.000,Techno
-UNx2w0U3kw, 30.000, 40.000,Techno
-US-1GougZo, 0.000, 10.000,Techno
-UVZnbuk1CI, 70.000, 80.000,Rhythm_blues
-U_uDbtQ088, 30.000, 40.000,Pop_music
-UaxxDh-030, 130.000, 140.000,Hip_hop_music
-Uf8XgCOyWc, 30.000, 40.000,Techno
-UfpqfyspJw, 30.000, 40.000,Techno
-UjmFUrJBfg, 80.000, 90.000,Rock_music
-Uv83ZxezkA, 18.000, 28.000,Pop_music
-UvSn7kN7AQ, 30.000, 40.000,Rhythm_blues
-UwQ4wX555Q, 30.000, 40.000,Techno
-Uy3U3lGj5s, 30.000, 40.000,Techno
-UyuqI71P0w, 30.000, 40.000,Pop_music
-V0zSxh04LQ, 30.000, 40.000,Techno
-V1aaZd3YBo, 30.000, 40.000,Techno
-V8CnICUJs4, 30.000, 40.000,Pop_music
-VAPyQggMOU, 30.000, 40.000,Pop_music
-VArdFuY0-k, 30.000, 40.000,Pop_music
-VAtHqWVVXo, 260.000, 270.000,Reggae
-VHJGTq6a5w, 30.000, 40.000,Vocal
-VMLe9vqFvA, 40.000, 50.000,Rhythm_blues
-VMSQjgsVKI, 30.000, 40.000,Techno
-VR_uEsa4qw, 30.000, 40.000,Techno
-VZAwJS1S8c, 30.000, 40.000,Rhythm_blues
-VawyWkMUUY, 60.000, 70.000,Pop_music
-VetEvrRWF8, 30.000, 40.000,Rhythm_blues
-VgDLt5qHsw, 80.000, 90.000,Vocal
-ViYUyLzClA, 150.000, 160.000,Hip_hop_music
-VkGxceLi5Y, 30.000, 40.000,Techno
-VmM2YDYtzQ, 30.000, 40.000,Rhythm_blues
-VnJLpe0tXU, 150.000, 160.000,Rock_music
-VnKSoxuGp0, 30.000, 40.000,Techno
-VxJ2m7J5TI, 30.000, 40.000,Techno
-VzjE_ko2cw, 30.000, 40.000,Rhythm_blues
-W-bPqjFONY, 30.000, 40.000,Pop_music
-W0T8m-LVOI, 30.000, 40.000,Techno
-W3dqUzkaIc, 150.000, 160.000,Pop_music
-W4IbHXbwJk, 30.000, 40.000,Rhythm_blues
-W4o7gNiNec, 50.000, 60.000,Vocal
-W8XzI2Lp5w, 30.000, 40.000,Rhythm_blues
-W9YaEMsgT8, 200.000, 210.000,Rock_music
-WFgimeQ1xA, 0.000, 10.000,Vocal
-WH1Ifs3gjY, 30.000, 40.000,Pop_music
-WHFWLkI86o, 130.000, 140.000,Rock_music
-WJ31CJW_0I, 30.000, 40.000,Techno
-WNs7sjXupo, 30.000, 40.000,Pop_music
-WPM7lbjN0k, 30.000, 40.000,Techno
-WPOL48QFO0, 330.000, 340.000,Rock_music
-WPmcMo3o5Q, 30.000, 40.000,Techno
-WSX1x0L0iU, 30.000, 40.000,Pop_music
-WT2qYUb9QY, 30.000, 40.000,Techno
-WTAYy7oQZ0, 30.000, 40.000,Pop_music
-WdA6JsvMn0, 30.000, 40.000,Rhythm_blues
-WddwrJncFg, 30.000, 40.000,Rhythm_blues
-WfEEuJt0Eo, 180.000, 190.000,Reggae
-WgDlzaI85E, 280.000, 290.000,Reggae
-WhJ2QRzKW8, 30.000, 40.000,Rhythm_blues
-Wius0yUYHk, 30.000, 40.000,Rhythm_blues
-WkpM5MoAq4, 20.000, 30.000,Hip_hop_music
-WkvSLgCm3I, 270.000, 280.000,Techno
-WmFd9dMwJ0, 30.000, 40.000,Pop_music
-WoNQCcuC9A, 30.000, 40.000,Pop_music
-Wqo0Y9JuQ8, 30.000, 40.000,Techno
-WsmnmWV-3Y, 30.000, 40.000,Rhythm_blues
-WwM78ImO0A, 30.000, 40.000,Techno
-X08mb6-ioY, 20.000, 30.000,Vocal
-X1z6GCs0AI, 15.000, 25.000,Techno
-XCNxDxsAL0, 320.000, 330.000,Rock_music
-XCd6v91RfI, 30.000, 40.000,Pop_music
-XFZqpBWyFE, 30.000, 40.000,Techno
-XHc7svV8O8, 30.000, 40.000,Rhythm_blues
-XP4ckmx12A, 30.000, 40.000,Hip_hop_music
-XUfT2MNj0A, 30.000, 40.000,Techno
-XVoiKZl8_s, 30.000, 40.000,Techno
-XWpeGrn27g, 30.000, 40.000,Pop_music
-XeB_eKnmls, 30.000, 40.000,Rhythm_blues
-Xin4QCmAhE, 30.000, 40.000,Techno
-Xj8tbo8cKc, 170.000, 180.000,Rock_music
-Xjg6yrc6kw, 0.000, 10.000,Rock_music
-Xl3vLe_yfE, 30.000, 40.000,Pop_music
-XvvKlhfZUA, 150.000, 160.000,Rock_music
-XydGVjbZOo, 30.000, 40.000,Pop_music
-Y-hOLXLlB4, 30.000, 40.000,Pop_music
-Y4C8JSVNOE, 30.000, 40.000,Techno
-YB-dWCP7h4, 30.000, 40.000,Rhythm_blues
-YBr8tHexa0, 30.000, 40.000,Pop_music
-YBsZUjLTog, 30.000, 40.000,Rhythm_blues
-YC2zgobx6s, 30.000, 40.000,Techno
-YCCCDtvq_E, 130.000, 140.000,Hip_hop_music
-YELGq4Wyh8, 30.000, 40.000,Techno
-YFmcMMromM, 30.000, 40.000,Rhythm_blues
-YJmQE5tbjc, 30.000, 40.000,Pop_music
-YN84Q2_jg4, 260.000, 270.000,Hip_hop_music
-YPN2z0DTDM, 40.000, 50.000,Hip_hop_music
-YY3kt07i18, 30.000, 40.000,Techno
-Y__1m0aK2I, 30.000, 40.000,Techno
-YbnhZvCe-c, 30.000, 40.000,Rhythm_blues
-Yfpp3gAJR0, 30.000, 40.000,Rhythm_blues
-YmJcqitlgg, 70.000, 80.000,Pop_music
-YnQAC4moyI, 30.000, 40.000,Techno
-YylyytirzY, 30.000, 40.000,Pop_music
-Z2y8zJmd7w, 30.000, 40.000,Techno
-Z3ANNkGfRU, 30.000, 40.000,Pop_music
-ZCF-p8H8M4, 30.000, 40.000,Techno
-ZFP4qivt7Q, 430.000, 440.000,Rock_music
-ZK7oU1OTcI, 130.000, 140.000,Rock_music
-ZLdkHhnViw, 30.000, 40.000,Pop_music
-ZLlQ18xoJs, 30.000, 40.000,Pop_music
-ZPXl81YWAU, 30.000, 40.000,Techno
-ZR10_-tlrY, 30.000, 40.000,Pop_music
-ZV6rGvtlI8, 30.000, 40.000,Techno
-ZVw7_gGNdw, 210.000, 220.000,Pop_music
-Za144fcEAY, 30.000, 40.000,Techno
-ZajBGe-RkE, 210.000, 220.000,Pop_music
-ZbPmC3ThJo, 30.000, 40.000,Rhythm_blues
-ZccXDUBb-k, 30.000, 40.000,Rhythm_blues
-ZdLKYdVS_w, 30.000, 40.000,Techno
-ZfjLyP_ghM, 30.000, 40.000,Pop_music
-ZmEjJF7DxU, 30.000, 40.000,Pop_music
-Znm9EYYD74, 18.000, 28.000,Techno
-Zodsuclhh0, 80.000, 90.000,Pop_music
-ZqFh1S9wm4, 30.000, 40.000,Vocal
-ZsjdbXzMs8, 30.000, 40.000,Pop_music
-ZwWuOktjEU, 80.000, 90.000,Rhythm_blues
-Zz7M8iAOqQ, 160.000, 170.000,Rock_music
-_2yEMDo_-g, 50.000, 60.000,Hip_hop_music
-_3g1dip0h8, 30.000, 40.000,Pop_music
-_7D9o1Zitc, 30.000, 40.000,Rhythm_blues
-_8XM3LqhJg, 0.000, 10.000,Rock_music
-_8h9Bgovwk, 50.000, 60.000,Techno
-_8xComDrWo, 120.000, 130.000,Hip_hop_music
-_9niTqdMjI, 30.000, 40.000,Techno
-_BI2Nc9mus, 30.000, 40.000,Pop_music
-_GbzHjT5lA, 30.000, 40.000,Pop_music
-_HpQ-ER6Ec, 30.000, 40.000,Techno
-_K6mZS-CUE, 220.000, 230.000,Rhythm_blues
-_MKZTib23k, 30.000, 40.000,Pop_music
-_MqRLbhITg, 30.000, 40.000,Techno
-_OYLyNuyCc, 30.000, 40.000,Rhythm_blues
-_Q2PF81_ak, 70.000, 80.000,Pop_music
-_Sd6awreL8, 30.000, 40.000,Pop_music
-_SjsLdqhCo, 190.000, 200.000,Techno
-_SvOu6BolA, 170.000, 180.000,Hip_hop_music
-_UQq7BCpRk, 30.000, 40.000,Pop_music
-__nh9myq5k, 30.000, 40.000,Techno
-_aIXT-zLhI, 40.000, 50.000,Reggae
-_ak2OXdfYc, 10.000, 20.000,Hip_hop_music
-_iOgOA0Y2M, 30.000, 40.000,Pop_music
-_kbG7sbHKo, 30.000, 40.000,Pop_music
-_nPXPORTNM, 80.000, 90.000,Rhythm_blues
-_qhgNlXeBU, 200.000, 210.000,Rock_music
-_uywozB5LE, 30.000, 40.000,Rhythm_blues
-_whOQL0LRk, 30.000, 40.000,Pop_music
-a-0XBzOFOQ, 30.000, 40.000,Techno
-a-hu3ogbQo, 30.000, 40.000,Rhythm_blues
-a-tbFhuqgU, 30.000, 40.000,Rock_music
-a0yH6qp1q8, 30.000, 40.000,Rhythm_blues
-a43FM8a2XA, 30.000, 40.000,Rhythm_blues
-a4Huy5TtJc, 120.000, 130.000,Pop_music
-a4tcV_ejVU, 30.000, 40.000,Hip_hop_music
-a6PwBQjzgc, 340.000, 350.000,Techno
-a7CzhjI1Ic, 30.000, 40.000,Hip_hop_music
-aA0j_NIJcg, 70.000, 80.000,Rock_music
-aC4qJJfMgk, 30.000, 40.000,Techno
-aDlzrf8nWE, 30.000, 40.000,Rhythm_blues
-aG0scabcZ4, 170.000, 180.000,Techno
-aGag1RIutE, 30.000, 40.000,Reggae
-aNtU_d3T50, 30.000, 40.000,Techno
-aNxhzCl8ME, 30.000, 40.000,Rhythm_blues
-aZAVzocE7s, 30.000, 40.000,Rhythm_blues
-abmkVbc5og, 30.000, 40.000,Pop_music
-aeMu79WZ5c, 170.000, 180.000,Techno
-aewTSAxnWY, 60.000, 70.000,Vocal
-aiU7mWvDao, 10.000, 20.000,Pop_music
-aktxWaqkk0, 0.000, 10.000,Rhythm_blues
-apznyt6rAo, 30.000, 40.000,Pop_music
-at4ESeFNx0, 0.000, 10.000,Pop_music
-ati29IEv9c, 30.000, 40.000,Rhythm_blues
-augA1QmaZY, 30.000, 40.000,Rhythm_blues
-axx_02k4J8, 30.000, 40.000,Rhythm_blues
-b-IfDwur4A, 150.000, 160.000,Reggae
-b-LwQ-NjFY, 30.000, 40.000,Rhythm_blues
-b04lhQTQLU, 30.000, 40.000,Pop_music
-b08s23hPSE, 30.000, 40.000,Pop_music
-b1TSV0td9M, 30.000, 40.000,Techno
-b230c9nNbw, 30.000, 40.000,Techno
-b2imq75L9c, 30.000, 40.000,Pop_music
-b4T7bzwFMY, 30.000, 40.000,Techno
-bAlHEcozJs, 20.000, 30.000,Rhythm_blues
-bDXOoWfWsw, 30.000, 40.000,Techno
-bHHDtCKalU, 30.000, 40.000,Pop_music
-bHMiXGPOoA, 30.000, 40.000,Rhythm_blues
-bJx5EFXVAU, 30.000, 40.000,Hip_hop_music
-bL2L9IHXd0, 30.000, 40.000,Techno
-bOp5BDrbGk, 60.000, 70.000,Reggae
-bPlWfJDtIs, 30.000, 40.000,Rhythm_blues
-bQycevTtSw, 30.000, 40.000,Pop_music
-bR-xoxerPA, 30.000, 40.000,Rhythm_blues
-bTnc0uciQ0, 30.000, 40.000,Pop_music
-bVrJ0o73eo, 30.000, 40.000,Techno
-bX8G_KiJPs, 30.000, 40.000,Rhythm_blues
-b_gqdzdles, 30.000, 40.000,Techno
-ba2nzLDe18, 190.000, 200.000,Reggae
-bb3qXUgaSA, 30.000, 40.000,Techno
-bbdvCDXYI0, 30.000, 40.000,Rhythm_blues
-bkDN-TfirY, 10.000, 20.000,Hip_hop_music
-bkSP8HRYaQ, 80.000, 90.000,Rock_music
-bkmOKRAh7g, 30.000, 40.000,Techno
-blXwhKnZOc, 30.000, 40.000,Techno
-bswNPM-z-k, 360.000, 370.000,Rock_music
-bxlpjCW764, 170.000, 180.000,Rhythm_blues
-byAKKYNr3Y, 30.000, 40.000,Rhythm_blues
-byC2gX--nA, 30.000, 40.000,Rhythm_blues
-bzKiN9XzF4, 150.000, 160.000,Rock_music
-c-TZML82SY, 30.000, 40.000,Pop_music
-c0jcm4v-60, 30.000, 40.000,Pop_music
-c2fAQ6-ICM, 30.000, 40.000,Vocal
-cGMlBVjm9o, 240.000, 250.000,Hip_hop_music
-cJJivaCjAM, 30.000, 40.000,Rhythm_blues
-cMA_CV_6WI, 170.000, 180.000,Hip_hop_music
-cNMnLfuIAs, 180.000, 190.000,Rock_music
-cRn35Uitgg, 23.000, 33.000,Pop_music
-cRzvUc9VfA, 30.000, 40.000,Techno
-cTnE6bBsgI, 27.000, 37.000,Vocal
-cWJuHv334c, 380.000, 390.000,Rock_music
-cXC7A4EGu0, 200.000, 210.000,Reggae
-c_BsAU2I74, 30.000, 40.000,Vocal
-c_KP9o9N7w, 30.000, 40.000,Rhythm_blues
-cdE0hndyQ0, 110.000, 120.000,Rock_music
-cdacH8YyVQ, 380.000, 390.000,Pop_music
-ciVWAgkI7A, 30.000, 40.000,Rock_music
-cj-tkFcllQ, 30.000, 40.000,Techno
-cwk-XX0pag, 210.000, 220.000,Rock_music
-cyZ5T8Zaho, 30.000, 40.000,Vocal
-d2CdSiEtjs, 30.000, 40.000,Rhythm_blues
-d31hkq_R2E, 140.000, 150.000,Reggae
